Entry	Entry name	Status	Protein names	Gene names	Organism	Length
Q544P9	Q544P9_MOUSE	unreviewed	Melanocortin 2 receptor (Melanocortin 2 receptor, isoform CRA_a)	Mc2r mCG_6051	Mus musculus (Mouse)	296
Q3KPB0	Q3KPB0_MOUSE	unreviewed	Olfactory receptor 616 (Protein Olfr616)	Olfr616	Mus musculus (Mouse)	317
Q7TRR7	Q7TRR7_MOUSE	unreviewed	Olfactory receptor Olfr591 (Protein Olfr591)	Olfr591	Mus musculus (Mouse)	314
Q8VFF9	Q8VFF9_MOUSE	unreviewed	Olfactory receptor 1186 (Olfactory receptor MOR230-5)	Olfr1186	Mus musculus (Mouse)	303
Q8VFT6	Q8VFT6_MOUSE	unreviewed	Olfactory receptor 736 (Olfactory receptor MOR106-5) (Olfactory receptor Olfr736) (Protein Olfr736)	Olfr736 mCG_140371	Mus musculus (Mouse)	312
Q8VGK8	Q8VGK8_MOUSE	unreviewed	Olfactory receptor 339 (Olfactory receptor MOR136-3) (Olfactory receptor Olfr339) (Protein Olfr339)	Olfr339 RP23-311F6.1-001	Mus musculus (Mouse)	309
A2AHM8	A2AHM8_MOUSE	unreviewed	Olfactory receptor 1320 (Protein Olfr1320)	Olfr1320 RP23-52F6.2-001	Mus musculus (Mouse)	319
Q9EPG5	Q9EPG5_MOUSE	unreviewed	B2 olfactory receptor (Olfactory receptor 715) (Olfactory receptor Olfr715)	Olfr715 mCG_1046667	Mus musculus (Mouse)	314
Q3MI71	Q3MI71_MOUSE	unreviewed	Olfr649 protein (Fragment)	Olfr649	Mus musculus (Mouse)	309
Q8VFQ3	Q8VFQ3_MOUSE	unreviewed	Olfactory receptor MOR212-3 (Olfactory receptor Olfr1501) (Protein Olfr1501)	Olfr1501	Mus musculus (Mouse)	315
Q7TRZ7	Q7TRZ7_MOUSE	unreviewed	Olfactory receptor 314 (Olfactory receptor Olfr314) (Protein Olfr314)	Olfr314 mCG_59694	Mus musculus (Mouse)	330
Q7TS36	Q7TS36_MOUSE	unreviewed	MCG1038187 (Olfactory receptor Olfr207)	Olfr207 mCG_1038187	Mus musculus (Mouse)	305
Q8VG32	Q8VG32_MOUSE	unreviewed	MCG141906 (Olfactory receptor 1408) (Olfactory receptor MOR267-4) (Olfactory receptor Olfr1408) (Protein Olfr1408)	Olfr1408 mCG_141906	Mus musculus (Mouse)	310
Q8VG88	Q8VG88_MOUSE	unreviewed	Olfactory receptor 39 (Olfactory receptor MOR144-1) (Olfactory receptor Olfr39)	Olfr39 mCG_1034519	Mus musculus (Mouse)	311
Q0VEF4	Q0VEF4_MOUSE	unreviewed	Olfr930 protein	Olfr930	Mus musculus (Mouse)	320
Q7TRX4	Q7TRX4_MOUSE	unreviewed	Olfactory receptor 23 (Olfactory receptor Olfr23) (Protein Olfr23)	Olfr23 mCG_64053	Mus musculus (Mouse)	325
Q8VFG9	Q8VFG9_MOUSE	unreviewed	Olfactory receptor 1364 (Olfactory receptor MOR256-13)	Olfr1364	Mus musculus (Mouse)	314
Q8VFD4	Q8VFD4_MOUSE	unreviewed	MCG58992 (Olfactory receptor 319) (Olfactory receptor MOR285-2) (Olfactory receptor Olfr319)	Olfr319 mCG_58992	Mus musculus (Mouse)	306
Q7TQQ7	Q7TQQ7_MOUSE	unreviewed	Olfactory receptor Olfr1477 (Protein Olfr1477)	Olfr1477	Mus musculus (Mouse)	315
Q9QZ22	Q9QZ22_MOUSE	unreviewed	MCG19272 (Olfactory receptor) (Olfactory receptor 155) (Olfactory receptor GA_x5J8B7W5BNN-979337-980296) (Olfactory receptor Olfr155) (Protein Olfr155)	Olfr155 OR37A or37a mCG_19272 RP23-9F18.8-001	Mus musculus (Mouse)	319
Q8VGB8	Q8VGB8_MOUSE	unreviewed	Olfactory receptor 371 (Olfactory receptor MOR141-3) (Olfactory receptor Olfr371) (Protein Olfr371)	Olfr371 mCG_63029	Mus musculus (Mouse)	312
Q8VGW6	Q8VGW6_MOUSE	unreviewed	Olfactory receptor 124 (Olfactory receptor MOR256-3) (Olfactory receptor Olfr124) (Protein Olfr124)	Olfr124 mCG_56477	Mus musculus (Mouse)	315
B1ATR5	B1ATR5_MOUSE	unreviewed	Glypican 3 (Glypican-3)	Gpc3 RP23-33P21.1-002	Mus musculus (Mouse)	430
Q8VFQ5	Q8VFQ5_MOUSE	unreviewed	Olfactory receptor MOR202-19 (Olfactory receptor Olfr1489) (Protein Olfr1489)	Olfr1489	Mus musculus (Mouse)	313
Q3B880	Q3B880_MOUSE	unreviewed	Olfr458 protein (Fragment)	Olfr458	Mus musculus (Mouse)	238
Q7TR06	Q7TR06_MOUSE	unreviewed	Olfactory receptor 1215 (Olfactory receptor Olfr1215)	Olfr1215	Mus musculus (Mouse)	312
Q7TRX0	Q7TRX0_MOUSE	unreviewed	MCG23017 (Olfactory receptor 406) (Olfactory receptor Olfr406) (Protein Olfr406-ps)	Olfr406-ps Olfr406 mCG_23017	Mus musculus (Mouse)	323
Q8VFW9	Q8VFW9_MOUSE	unreviewed	MCG66522 (Olfactory receptor 1445) (Olfactory receptor MOR202-7) (Olfactory receptor Olfr1445) (Protein Olfr1445)	Olfr1445 mCG_66522	Mus musculus (Mouse)	314
Q3MI66	Q3MI66_MOUSE	unreviewed	Olfr700 protein (Fragment)	Olfr700	Mus musculus (Mouse)	315
Q8VG89	Q8VG89_MOUSE	unreviewed	Olfactory receptor MOR171-7 (Olfactory receptor Olfr969) (Protein Olfr969)	Olfr969	Mus musculus (Mouse)	311
A2AID8	A2AID8_MOUSE	unreviewed	Olfactory receptor 3	Olfr3 mCG_1030016 RP23-177C20.6-001	Mus musculus (Mouse)	313
Q8VGX5	Q8VGX5_MOUSE	unreviewed	Olfactory receptor 1352 (Olfactory receptor MOR139-1) (Olfactory receptor Olfr1352) (Protein Olfr1352)	Olfr1352 mCG_141227	Mus musculus (Mouse)	309
A2ARY4	A2ARY4_MOUSE	unreviewed	Olfactory receptor 1044	Olfr1044 mCG_56714 RP23-232A21.6-001	Mus musculus (Mouse)	314
A2RT31	A2RT31_MOUSE	unreviewed	Olfactory receptor 110 (Protein Olfr110)	Olfr110	Mus musculus (Mouse)	317
Q8VF31	Q8VF31_MOUSE	unreviewed	Olfactory receptor 460 (Olfactory receptor MOR120-2) (Olfactory receptor Olfr460) (Protein Olfr460)	Olfr460 mCG_52845	Mus musculus (Mouse)	314
Q920Y8	Q920Y8_MOUSE	unreviewed	BM332P19.3 (Novel 7 transmembrane receptor (Rhodopsin family) (Olfactory receptor like) protein (Mm17M1-14)) (MCG141401) (Olfactory receptor 103) (Olfactory receptor MOR250-3) (Olfactory receptor Olfr103) (Protein Olfr103)	Olfr103 bM322P19.3 mCG_141401	Mus musculus (Mouse)	313
G5E8G4	G5E8G4_MOUSE	unreviewed	MCG130583 (Protein Vmn2r19)	Vmn2r19 mCG_130583	Mus musculus (Mouse)	854
Q0VDY1	Q0VDY1_MOUSE	unreviewed	Olfactory receptor 1428 (Protein Olfr1428)	Olfr1428	Mus musculus (Mouse)	314
Q9EQQ5	Q9EQQ5_MOUSE	unreviewed	MOR 3'Beta6 (Olfactory receptor 628) (Olfactory receptor MOR22-1) (Olfactory receptor Olfr628)	Olfr628 mCG_67339	Mus musculus (Mouse)	316
Q7TR99	Q7TR99_MOUSE	unreviewed	Olfactory receptor 1000 (Olfactory receptor Olfr1000) (Protein Olfr1000)	Olfr1000 RP23-16D18.5-001	Mus musculus (Mouse)	314
Q8VGI0	Q8VGI0_MOUSE	unreviewed	Olfactory receptor 267 (Olfactory receptor MOR262-1) (Olfactory receptor Olfr267)	Olfr267 mCG_1041273	Mus musculus (Mouse)	313
Q7TRP7	Q7TRP7_MOUSE	unreviewed	MCG141587 (Olfactory receptor Olfr657) (Protein Olfr657)	Olfr657 mCG_141587	Mus musculus (Mouse)	319
Q2KHP1	Q2KHP1_MOUSE	unreviewed	Olfactory receptor 1510	Olfr1510	Mus musculus (Mouse)	318
A2ATM7	A2ATM7_MOUSE	unreviewed	Olfactory receptor 140	Olfr140 mCG_2166 RP24-314D20.6-001	Mus musculus (Mouse)	302
Q7TQR9	Q7TQR9_MOUSE	unreviewed	Olfactory receptor 1433 (Olfactory receptor 1434) (Olfactory receptor Olfr1434) (Protein Olfr1433)	Olfr1434 Olfr1433	Mus musculus (Mouse)	312
Q7TR28	Q7TR28_MOUSE	unreviewed	MCG55044 (Olfactory receptor 1162) (Olfactory receptor Olfr1162) (Protein Olfr1162)	Olfr1162 mCG_55044 RP23-131J21.5-001	Mus musculus (Mouse)	314
Q8VEV8	Q8VEV8_MOUSE	unreviewed	MCG59040 (Olfactory receptor 1449) (Olfactory receptor MOR202-34) (Olfactory receptor Olfr1449) (Protein Olfr1449)	Olfr1449 mCG_59040	Mus musculus (Mouse)	314
Q7TRP8	Q7TRP8_MOUSE	unreviewed	Olfactory receptor Olfr656 (Olfr656 protein)	Olfr656	Mus musculus (Mouse)	321
A2AVX6	A2AVX6_MOUSE	unreviewed	Olfactory receptor 1052	Olfr1052 RP23-222H15.3-001	Mus musculus (Mouse)	312
Q8VFA2	Q8VFA2_MOUSE	unreviewed	MCG1037978 (Olfactory receptor 165) (Olfactory receptor MOR279-1) (Protein Olfr165)	Olfr165 mCG_1037978	Mus musculus (Mouse)	313
Q8VG79	Q8VG79_MOUSE	unreviewed	Olfactory receptor 665 (Olfactory receptor MOR34-7) (Olfactory receptor Olfr665) (Protein Olfr665)	Olfr665 mCG_142236	Mus musculus (Mouse)	316
A2ASU8	A2ASU8_MOUSE	unreviewed	Olfactory receptor 1025, pseudogene 1 (Uncharacterized protein)	Olfr1025-ps1 RP23-384L16.12-001	Mus musculus (Mouse)	312
Q62007	Q62007_MOUSE	unreviewed	Odorant receptor (Olfactory receptor 16) (Olfactory receptor Olfr16) (Protein Olfr16)	Olfr16 OR23 mCG_1210	Mus musculus (Mouse)	309
Q8VGM8	Q8VGM8_MOUSE	unreviewed	Olfactory receptor 1239 (Olfactory receptor MOR231-3) (Olfactory receptor Olfr1239) (Protein Olfr1239)	Olfr1239 mCG_59059 RP24-427F7.6-001	Mus musculus (Mouse)	305
Q8VH22	Q8VH22_MOUSE	unreviewed	Olfactory receptor 623 (Olfactory receptor MOR1-4)	Olfr623	Mus musculus (Mouse)	317
Q8VF80	Q8VF80_MOUSE	unreviewed	MCG52488 (Olfactory receptor MOR257-4) (Olfactory receptor Olfr458) (Protein Olfr458)	Olfr458 mCG_52488	Mus musculus (Mouse)	313
Q8VEV4	Q8VEV4_MOUSE	unreviewed	Olfactory receptor 745 (Olfactory receptor MOR106-11)	Olfr745	Mus musculus (Mouse)	328
Q3B850	Q3B850_MOUSE	unreviewed	Olfr1305 protein (Fragment)	Olfr1305	Mus musculus (Mouse)	309
B7ZMY6	B7ZMY6_MOUSE	unreviewed	Tas1r2 protein	Tas1r2	Mus musculus (Mouse)	814
Q80Z09	Q80Z09_MOUSE	unreviewed	EC1-V2R pheromone receptor protein (MCG7459) (Protein Vmn2r81)	Vmn2r81 AJ543404 EC1-V2R mCG_7459	Mus musculus (Mouse)	865
Q8VF41	Q8VF41_MOUSE	unreviewed	Olfactory receptor 1277 (Olfactory receptor MOR248-11) (Olfactory receptor Olfr1277) (Protein Olfr1277)	Olfr1277 mCG_64688 RP23-9A5.7-001	Mus musculus (Mouse)	303
B2RQ97	B2RQ97_MOUSE	unreviewed	MCG59592 (Olfactory receptor 484)	Olfr484 mCG_59592	Mus musculus (Mouse)	321
Q3UQP0	Q3UQP0_MOUSE	unreviewed	Corticotropin-releasing factor receptor 2	Crhr2	Mus musculus (Mouse)	430
Q7TQQ5	Q7TQQ5_MOUSE	unreviewed	Olfactory receptor Olfr1490 (Protein Olfr1490)	Olfr1490	Mus musculus (Mouse)	316
Q7TRA1	Q7TRA1_MOUSE	unreviewed	Olfactory receptor 988 (Olfactory receptor Olfr988) (Protein Olfr988)	Olfr988 RP23-89M14.6-001	Mus musculus (Mouse)	309
Q8VFC3	Q8VFC3_MOUSE	unreviewed	Olfactory receptor 266 (Olfactory receptor MOR122-2) (Olfactory receptor Olfr266) (Protein Olfr266)	Olfr266 mCG_66693	Mus musculus (Mouse)	316
Q8VGL6	Q8VGL6_MOUSE	unreviewed	MCG142008 (Olfactory receptor 170) (Olfactory receptor MOR273-2) (Protein Olfr170)	Olfr170 mCG_142008	Mus musculus (Mouse)	313
Q8VGM4	Q8VGM4_MOUSE	unreviewed	Olfactory receptor 1247 (Olfactory receptor MOR231-6) (Olfactory receptor Olfr1247)	Olfr1247	Mus musculus (Mouse)	314
Q8VGG0	Q8VGG0_MOUSE	unreviewed	Olfactory receptor 1220 (Olfactory receptor MOR233-5)	Olfr1220	Mus musculus (Mouse)	311
A2AEE7	A2AEE7_MOUSE	unreviewed	Cadherin EGF LAG seven-pass G-type receptor 2	Celsr2 mCG_4064 RP23-27B23.1-001	Mus musculus (Mouse)	2919
Q0VEL5	Q0VEL5_MOUSE	unreviewed	Olfactory receptor 90 (Protein Olfr90)	Olfr90	Mus musculus (Mouse)	310
Q8VFX7	Q8VFX7_MOUSE	unreviewed	MCG52814 (Olfactory receptor 410) (Olfactory receptor MOR255-5) (Olfactory receptor Olfr410) (Protein Olfr410)	Olfr410 Olfr411 mCG_52814 RP23-20M18.12-001	Mus musculus (Mouse)	315
Q8VGD4	Q8VGD4_MOUSE	unreviewed	MCG142440 (Olfactory receptor 900) (Olfactory receptor MOR170-2)	Olfr900 mCG_142440	Mus musculus (Mouse)	316
Q8VGD0	Q8VGD0_MOUSE	unreviewed	Olfactory receptor 25 (Olfactory receptor MOR170-4)	Olfr25	Mus musculus (Mouse)	313
Q8VGT8	Q8VGT8_MOUSE	unreviewed	Olfactory receptor 1134 (Olfactory receptor MOR176-1)	Olfr1134	Mus musculus (Mouse)	312
Q3KPC7	Q3KPC7_MOUSE	unreviewed	Olfactory receptor 1340 (Protein Olfr1340)	Olfr1340 RP23-154A15.7-001	Mus musculus (Mouse)	315
Q8VFC0	Q8VFC0_MOUSE	unreviewed	MCG1038037 (Olfactory receptor 203) (Olfactory receptor MOR182-5) (Olfactory receptor Olfr203)	Olfr203 mCG_1038037	Mus musculus (Mouse)	306
Q5SZZ8	Q5SZZ8_MOUSE	unreviewed	Olfactory receptor 1362 (Protein Olfr1362)	Olfr1362 Olfr1363-ps1 RP23-138F20.18-001	Mus musculus (Mouse)	308
Q7TRC0	Q7TRC0_MOUSE	unreviewed	Olfactory receptor Olfr921 (Protein Olfr921)	Olfr921	Mus musculus (Mouse)	313
Q8VGL5	Q8VGL5_MOUSE	unreviewed	MCG21641 (Olfactory receptor 525) (Olfactory receptor MOR251-2) (Olfactory receptor Olfr525) (Protein Olfr525)	Olfr525 mCG_21641	Mus musculus (Mouse)	309
Q920Z2	Q920Z2_MOUSE	unreviewed	B7 olfactory receptor (Olfactory receptor 702) (Olfactory receptor MOR260-4) (Olfactory receptor Olfr702) (Protein Olfr702)	Olfr702 mCG_1046654	Mus musculus (Mouse)	318
A2ASU7	A2ASU7_MOUSE	unreviewed	Olfactory receptor 1024 (Protein Olfr1024)	Olfr1024 RP23-384L16.11-001	Mus musculus (Mouse)	327
A3KGY5	A3KGY5_MOUSE	unreviewed	Olfactory receptor 1224, pseudogene 1 (Uncharacterized protein)	Olfr1224-ps1 RP23-82L23.3-001	Mus musculus (Mouse)	311
Q8VGX6	Q8VGX6_MOUSE	unreviewed	Olfactory receptor 641 (Olfactory receptor MOR13-3) (Olfactory receptor Olfr641) (Protein Olfr641)	Olfr641 mCG_53926	Mus musculus (Mouse)	312
Q149M3	Q149M3_MOUSE	unreviewed	Olfactory receptor 1019	Olfr1019 mCG_1039928 RP23-384L16.6-001	Mus musculus (Mouse)	310
Q8VF82	Q8VF82_MOUSE	unreviewed	Olfactory receptor 215 (Olfactory receptor MOR119-2) (Olfactory receptor Olfr215) (Protein Olfr215)	Olfr215	Mus musculus (Mouse)	310
Q8VEY1	Q8VEY1_MOUSE	unreviewed	MCG53375 (Olfactory receptor 129) (Olfactory receptor MOR263-9) (Protein Olfr129)	Olfr129 mCG_53375	Mus musculus (Mouse)	330
Q8VF18	Q8VF18_MOUSE	unreviewed	MCG1029415 (Olfactory receptor 47) (Olfactory receptor MOR261-9) (Olfactory receptor Olfr47) (Protein Olfr47)	Olfr47 mCG_1029415	Mus musculus (Mouse)	321
Q546Q8	Q546Q8_MOUSE	unreviewed	VPAC2 receptor (Vasoactive intestinal peptide receptor 2)	Vipr2	Mus musculus (Mouse)	437
Q7TRY5	Q7TRY5_MOUSE	unreviewed	Olfactory receptor 358 (Olfactory receptor Olfr358) (Protein Olfr358)	Olfr358	Mus musculus (Mouse)	330
Q8VH09	Q8VH09_MOUSE	unreviewed	Olfactory receptor 974 (Olfactory receptor MOR171-1) (Olfactory receptor Olfr974) (Protein Olfr974)	Olfr974 mCG_141918	Mus musculus (Mouse)	310
Q7TS04	Q7TS04_MOUSE	unreviewed	Olfactory receptor 301 (Olfactory receptor Olfr301) (Protein Olfr301)	Olfr301 mCG_64685	Mus musculus (Mouse)	311
Q9EQA7	Q9EQA7_MOUSE	unreviewed	Odorant receptor K23 (Olfactory receptor 876) (Olfactory receptor MOR161-1)	Olfr876	Mus musculus (Mouse)	310
Q3U5H1	Q3U5H1_MOUSE	unreviewed	Taste receptor type 1 member 1 (Taste receptor, type 1, member 1)	Tas1r1 mCG_4091 RP23-445E20.4-001	Mus musculus (Mouse)	842
Q7TRQ2	Q7TRQ2_MOUSE	unreviewed	Olfactory receptor Olfr638 (Olfr638 protein)	Olfr638	Mus musculus (Mouse)	315
Q7TRZ5	Q7TRZ5_MOUSE	unreviewed	Olfactory receptor 317 (Olfactory receptor Olfr317)	Olfr317	Mus musculus (Mouse)	327
Q8VFV9	Q8VFV9_MOUSE	unreviewed	Olfactory receptor 1459 (Olfactory receptor MOR202-17) (Olfactory receptor Olfr1459) (Protein Olfr1459)	Olfr1459	Mus musculus (Mouse)	307
Q8VG01	Q8VG01_MOUSE	unreviewed	Olfactory receptor 599 (Olfactory receptor MOR23-1) (Olfactory receptor Olfr599) (Protein Olfr599)	Olfr599 mCG_1046593	Mus musculus (Mouse)	315
Q8VGU3	Q8VGU3_MOUSE	unreviewed	Olfactory receptor 1413 (Olfactory receptor MOR208-1) (Olfactory receptor Olfr1413) (Protein Olfr1413)	Olfr1413 mCG_55295	Mus musculus (Mouse)	323
Q8VFK0	Q8VFK0_MOUSE	unreviewed	Olfactory receptor 1015 (Olfactory receptor MOR213-3)	Olfr1015	Mus musculus (Mouse)	312
B2KFE2	B2KFE2_MOUSE	unreviewed	MCG52354 (Olfactory receptor 1)	Olfr1 mCG_52354 RP23-213I10.7-001	Mus musculus (Mouse)	314
Q8VG47	Q8VG47_MOUSE	unreviewed	MCG59067 (Olfactory receptor 1208) (Olfactory receptor MOR225-4) (Olfactory receptor Olfr1208) (Protein Olfr1208)	Olfr1208 mCG_59067 RP23-260B13.1-001	Mus musculus (Mouse)	308
Q0VEP0	Q0VEP0_MOUSE	unreviewed	Olfactory receptor 1507 (Protein Olfr1507)	Olfr1507	Mus musculus (Mouse)	313
Q8VG40	Q8VG40_MOUSE	unreviewed	Olfactory receptor 1176 (Olfactory receptor MOR174-5) (Olfactory receptor Olfr1176) (Protein Olfr1176)	Olfr1176 RP23-390B17.8-001	Mus musculus (Mouse)	315
Q8VGA0	Q8VGA0_MOUSE	unreviewed	Olfactory receptor 272 (Olfactory receptor MOR262-7) (Olfactory receptor Olfr272) (Protein Olfr272)	Olfr272 mCG_56267	Mus musculus (Mouse)	319
A2BHP6	A2BHP6_MOUSE	unreviewed	Olfactory receptor 74 (Protein Olfr74)	Olfr74 RP23-24C12.1-001	Mus musculus (Mouse)	318
Q0VEV7	Q0VEV7_MOUSE	unreviewed	Olfactory receptor 1442 (Protein Olfr1442)	Olfr1442	Mus musculus (Mouse)	312
Q3KPA7	Q3KPA7_MOUSE	unreviewed	Olfactory receptor 31	Olfr31	Mus musculus (Mouse)	317
Q7TRP3	Q7TRP3_MOUSE	unreviewed	Olfactory receptor 670 (Olfactory receptor Olfr670) (Protein Olfr670)	Olfr670 mCG_64166	Mus musculus (Mouse)	312
Q9EQ95	Q9EQ95_MOUSE	unreviewed	Odorant receptor K4h12 (Olfactory receptor 948) (Olfactory receptor Olfr948) (Protein Olfr948)	Olfr948 mCG_1034626	Mus musculus (Mouse)	321
Q7TQZ6	Q7TQZ6_MOUSE	unreviewed	Olfactory receptor 1246 (Olfactory receptor Olfr1246) (Protein Olfr1246)	Olfr1246 RP23-150I5.5-001	Mus musculus (Mouse)	314
G3XA45	G3XA45_MOUSE	unreviewed	MCG59833 (Protein Vmn2r69)	Vmn2r69 mCG_59833	Mus musculus (Mouse)	850
Q7TRK1	Q7TRK1_MOUSE	unreviewed	MCG1034048 (Olfactory receptor 111) (Olfactory receptor Olfr111) (Protein Olfr111)	Olfr111 mCG_1034048	Mus musculus (Mouse)	317
Q8VF29	Q8VF29_MOUSE	unreviewed	Olfactory receptor 1284 (Olfactory receptor MOR245-13) (Olfactory receptor Olfr1284) (Protein Olfr1284)	Olfr1284 mCG_1040276 RP23-336F11.2-001	Mus musculus (Mouse)	311
Q8VFM1	Q8VFM1_MOUSE	unreviewed	Olfactory receptor 1100 (Olfactory receptor MOR206-4) (Olfactory receptor Olfr1100) (Protein Olfr1100)	Olfr1100 mCG_66528 RP23-25M5.5-001	Mus musculus (Mouse)	321
Q0VBH3	Q0VBH3_MOUSE	unreviewed	Olfr629 protein (Protein Olfr629)	Olfr629	Mus musculus (Mouse)	314
Q7TR01	Q7TR01_MOUSE	unreviewed	MCG59063 (Olfactory receptor 1225) (Olfactory receptor Olfr1225) (Protein Olfr1225)	Olfr1225 mCG_59063 RP23-82L23.4-001	Mus musculus (Mouse)	311
Q8VG67	Q8VG67_MOUSE	unreviewed	Olfactory receptor 904 (Olfactory receptor MOR167-3)	Olfr904	Mus musculus (Mouse)	310
Q7TRX7	Q7TRX7_MOUSE	unreviewed	Olfactory receptor 389 (Olfactory receptor Olfr389) (Protein Olfr389)	Olfr389 mCG_1036218 RP23-180L15.4-001	Mus musculus (Mouse)	312
Q8VGG9	Q8VGG9_MOUSE	unreviewed	MCG1037685 (Olfactory receptor 51) (Olfactory receptor MOR129-3) (Olfactory receptor Olfr51) (Protein Olfr51)	Olfr51 mCG_1037685 RP23-292E3.15-001	Mus musculus (Mouse)	307
Q99NH4	Q99NH4_MOUSE	unreviewed	MCG63016 (Olfactory receptor MOR40-4) (Olfactory receptor Olfr661) (Olfactory receptor S83) (Protein Olfr661)	Olfr661 mCG_63016	Mus musculus (Mouse)	319
D3YUI0	D3YUI0_MOUSE	unreviewed	MCG130577 (Protein Vmn2r24)	Vmn2r24 mCG_130577	Mus musculus (Mouse)	854
G3X9Q2	G3X9Q2_MOUSE	unreviewed	Guanine nucleotide-binding protein subunit gamma	Gng7 mCG_12135	Mus musculus (Mouse)	69
Q8VFX4	Q8VFX4_MOUSE	unreviewed	Olfactory receptor 1446 (Olfactory receptor MOR202-2) (Protein Olfr1446)	Olfr1446	Mus musculus (Mouse)	308
Q7TQQ0	Q7TQQ0_MOUSE	unreviewed	Olfactory receptor 1509 (Olfactory receptor Olfr1509) (Protein Olfr1509)	Olfr1509 mCG_18707	Mus musculus (Mouse)	308
Q3KPD5	Q3KPD5_MOUSE	unreviewed	Olfactory receptor 1271	Olfr1271	Mus musculus (Mouse)	305
Q3ZAT0	Q3ZAT0_MOUSE	unreviewed	Corticotropin releasing hormone receptor 1	Crhr1 mCG_11224 RP23-344E9.1-001	Mus musculus (Mouse)	415
Q7TR29	Q7TR29_MOUSE	unreviewed	Olfactory receptor 1161 (Olfactory receptor Olfr1161) (Protein Olfr1161)	Olfr1161 mCG_141977 RP23-131J21.2-001	Mus musculus (Mouse)	321
Q8VG21	Q8VG21_MOUSE	unreviewed	Olfactory receptor 1195 (Olfactory receptor MOR230-4) (Olfactory receptor Olfr1195) (Protein Olfr1195)	Olfr1195 mCG_1040613 RP23-316D8.7-001	Mus musculus (Mouse)	308
Q8VG27	Q8VG27_MOUSE	unreviewed	MCG1036559 (Olfactory receptor 214) (Olfactory receptor MOR119-1) (Protein Olfr214)	Olfr214 mCG_1036559	Mus musculus (Mouse)	320
Q8VGC4	Q8VGC4_MOUSE	unreviewed	Olfactory receptor 768 (Olfactory receptor MOR114-4) (Olfactory receptor Olfr768) (Protein Olfr768)	Olfr768 mCG_140962	Mus musculus (Mouse)	312
Q7TRA4	Q7TRA4_MOUSE	unreviewed	Olfactory receptor Olfr982 (Olfr982 protein)	Olfr982	Mus musculus (Mouse)	317
Q7TRB8	Q7TRB8_MOUSE	unreviewed	Olfactory receptor Olfr924 (Protein Olfr924)	Olfr924	Mus musculus (Mouse)	308
Q7TQU7	Q7TQU7_MOUSE	unreviewed	Olfactory receptor 1357 (Olfactory receptor Olfr1357) (Protein Olfr1357)	Olfr1357 mCG_64828	Mus musculus (Mouse)	313
Q9WU88	Q9WU88_MOUSE	unreviewed	MCG23417 (Odorant receptor S6) (Olfactory receptor 544) (Olfactory receptor Olfr544)	Olfr544 mCG_23417	Mus musculus (Mouse)	334
Q9JKA6	Q9JKA6_MOUSE	unreviewed	Olfactory receptor 17 (Olfactory receptor P2) (P2 olfactory receptor)	Olfr17	Mus musculus (Mouse)	315
A2RTN7	A2RTN7_MOUSE	unreviewed	Olfactory receptor 727 (Protein Olfr727)	Olfr727	Mus musculus (Mouse)	324
Q3SXU0	Q3SXU0_MOUSE	unreviewed	Olfr427 protein	Olfr427	Mus musculus (Mouse)	315
Q3SXX4	Q3SXX4_MOUSE	unreviewed	Olfactory receptor 190	Olfr190	Mus musculus (Mouse)	302
Q8VGD3	Q8VGD3_MOUSE	unreviewed	Olfactory receptor 909 (Olfactory receptor MOR165-1) (Olfactory receptor Olfr909)	Olfr911-ps1 Olfr909 mCG_146415	Mus musculus (Mouse)	311
D3YWE3	D3YWE3_MOUSE	unreviewed	MCG21564 (Protein Vmn2r84)	Vmn2r84 mCG_21564	Mus musculus (Mouse)	849
Q7TQW3	Q7TQW3_MOUSE	unreviewed	Olfactory receptor 1322 (Olfactory receptor Olfr1322) (Protein Olfr1322)	Olfr1322 RP23-477P12.1-001	Mus musculus (Mouse)	310
Q8VFN6	Q8VFN6_MOUSE	unreviewed	Olfactory receptor 986 (Olfactory receptor MOR104-3) (Olfactory receptor Olfr986) (Protein Olfr986)	Olfr986	Mus musculus (Mouse)	312
A2AT85	A2AT85_MOUSE	unreviewed	Olfactory receptor 1123 (Protein Olfr1123)	Olfr1123 RP23-178B19.2-001	Mus musculus (Mouse)	323
Q8VEY7	Q8VEY7_MOUSE	unreviewed	Olfactory receptor 1396 (Olfactory receptor MOR276-2) (Protein Olfr1396)	Olfr1396 mCG_59720	Mus musculus (Mouse)	326
Q8VEZ6	Q8VEZ6_MOUSE	unreviewed	Olfactory receptor 397 (Olfactory receptor MOR135-28) (Olfactory receptor Olfr397) (Protein Olfr397)	Olfr397 mCG_59026 RP23-360H16.7-001	Mus musculus (Mouse)	315
Q9EQB1	Q9EQB1_MOUSE	unreviewed	Odorant receptor K18h2 (Olfactory receptor 893) (Olfactory receptor MOR170-11)	Olfr893	Mus musculus (Mouse)	312
Q8VF14	Q8VF14_MOUSE	unreviewed	Olfactory receptor 1093 (Olfactory receptor MOR179-6) (Olfactory receptor Olfr1093) (Protein Olfr1093)	Olfr1093 mCG_1039963 RP23-449C14.7-001	Mus musculus (Mouse)	322
Q78LX5	Q78LX5_MOUSE	unreviewed	Olfactory receptor Olfr655 (Olfr655 protein)	Olfr655	Mus musculus (Mouse)	299
