Entry	Entry name	Status	Protein names	Gene names	Organism	Length
Q925I7	PDGFD_MOUSE	reviewed	Platelet-derived growth factor D (PDGF-D) (Spinal cord-derived growth factor B) (SCDGF-B) [Cleaved into: Platelet-derived growth factor D, latent form (PDGFD latent form); Platelet-derived growth factor D, receptor-binding form (PDGFD receptor-binding form)]	Pdgfd Scdgfb	Mus musculus (Mouse)	370
O35417	PDYN_MOUSE	reviewed	Proenkephalin-B (Beta-neoendorphin-dynorphin) (Preprodynorphin) [Cleaved into: Alpha-neoendorphin; Beta-neoendorphin; Big dynorphin (Big Dyn); Dynorphin A(1-17) (Dyn-A17) (Dynorphin A); Dynorphin A(1-13); Dynorphin A(1-8); Leu-enkephalin; Rimorphin (Dynorphin B) (Dyn-B) (Dynorphin B(1-13)); Leumorphin (Dynorphin B-29)]	Pdyn	Mus musculus (Mouse)	248
P97298	PEDF_MOUSE	reviewed	Pigment epithelium-derived factor (PEDF) (Caspin) (Serpin F1) (Stromal cell-derived factor 3) (SDF-3)	Serpinf1 Pedf Sdf3	Mus musculus (Mouse)	417
P22005	PENK_MOUSE	reviewed	Proenkephalin-A [Cleaved into: Synenkephalin; Met-enkephalin (Opioid growth factor) (OGF); PENK(114-133); PENK(143-184); Met-enkephalin-Arg-Ser-Leu; Leu-enkephalin; PENK(238-259); Met-enkephalin-Arg-Phe]	Penk Penk1	Mus musculus (Mouse)	268
Q9D7R7	PEPC_MOUSE	reviewed	Gastricsin (EC 3.4.23.3) (Pepsinogen C)	Pgc Upg1	Mus musculus (Mouse)	392
P10820	PERF_MOUSE	reviewed	Perforin-1 (P1) (Cytolysin) (Lymphocyte pore-forming protein)	Prf1 Pfp	Mus musculus (Mouse)	554
Q9EPR2	PG12A_MOUSE	reviewed	Group XIIA secretory phospholipase A2 (GXII sPLA2) (sPLA2-XII) (EC 3.1.1.4) (Phosphatidylcholine 2-acylhydrolase 12A)	Pla2g12a Pla2g12	Mus musculus (Mouse)	192
Q99P27	PG12B_MOUSE	reviewed	Group XIIB secretory phospholipase A2-like protein (Group XIII secretory phospholipase A2-like protein) (GXIII sPLA2-like) (sPLA2-GXIIB) (GXIIB)	Pla2g12b Pla2g13 Fksg71	Mus musculus (Mouse)	195
Q6PE55	PGFRL_MOUSE	reviewed	Platelet-derived growth factor receptor-like protein (PDGFR-like protein)	Pdgfrl	Mus musculus (Mouse)	375
O88593	PGRP1_MOUSE	reviewed	Peptidoglycan recognition protein 1 (Cytokine tag7) (Peptidoglycan recognition protein short) (PGRP-S)	Pglyrp1 Pglyrp Pgrp Pgrps Tag7	Mus musculus (Mouse)	182
Q8VCS0	PGRP2_MOUSE	reviewed	N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28) (Peptidoglycan recognition protein 2) (Peptidoglycan recognition protein long) (PGRP-L) (TagL)	Pglyrp2 Pglyrpl Pgrpl	Mus musculus (Mouse)	530
A1A547	PGRP3_MOUSE	reviewed	Peptidoglycan recognition protein 3 (Peptidoglycan recognition protein I-alpha) (PGLYRPIalpha) (PGRP-I-alpha) (Peptidoglycan recognition protein intermediate alpha)	Pglyrp3 Gm420 Pgrpia	Mus musculus (Mouse)	347
Q0VB07	PGRP4_MOUSE	reviewed	Peptidoglycan recognition protein 4 (Peptidoglycan recognition protein I-beta) (PGLYRPIbeta) (PGRP-I-beta) (Peptidoglycan recognition protein intermediate beta)	Pglyrp4 Pgrpib	Mus musculus (Mouse)	374
O70362	PHLD_MOUSE	reviewed	Phosphatidylinositol-glycan-specific phospholipase D (PI-G PLD) (EC 3.1.4.50) (Glycoprotein phospholipase D) (Glycosyl-phosphatidylinositol-specific phospholipase D) (GPI-PLD) (GPI-specific phospholipase D)	Gpld1	Mus musculus (Mouse)	837
Q8BS03	PI15_MOUSE	reviewed	Peptidase inhibitor 15 (PI-15) (SugarCrisp)	Pi15	Mus musculus (Mouse)	258
O70570	PIGR_MOUSE	reviewed	Polymeric immunoglobulin receptor (PIgR) (Poly-Ig receptor) [Cleaved into: Secretory component]	Pigr	Mus musculus (Mouse)	771
Q9CQD7	PINLY_MOUSE	reviewed	phospholipase A2 inhibitor and Ly6/PLAUR domain-containing protein	Pinlyp	Mus musculus (Mouse)	212
P02816	PIP_MOUSE	reviewed	Prolactin-inducible protein homolog (14 kDa submandibular gland protein) (SMGP) (Gross cystic disease fluid protein 15) (GCDFP-15) (Prolactin-induced protein)	Pip	Mus musculus (Mouse)	146
Q8VI78	PLA1A_MOUSE	reviewed	Phospholipase A1 member A (EC 3.1.1.-) (Phosphatidylserine-specific phospholipase A1) (PS-PLA1)	Pla1a Pspla1	Mus musculus (Mouse)	456
Q62028	PLA2R_MOUSE	reviewed	Secretory phospholipase A2 receptor (PLA2-R) (PLA2R) (180 kDa secretory phospholipase A2 receptor) (M-type receptor) [Cleaved into: Soluble secretory phospholipase A2 receptor (Soluble PLA2-R) (Soluble PLA2R)]	Pla2r1 Pla2g1br	Mus musculus (Mouse)	1487
Q9JI83	PLAC1_MOUSE	reviewed	Placenta-specific protein 1 (EPCS26)	Plac1	Mus musculus (Mouse)	173
Q8K262	PLAC9_MOUSE	reviewed	Placenta-specific protein 9	Plac9	Mus musculus (Mouse)	108
Q4FZG8	PLACL_MOUSE	reviewed	Placenta-specific 1-like protein	Plac1l Gm99 Tmem122	Mus musculus (Mouse)	164
Q8VCI0	PLBL1_MOUSE	reviewed	Phospholipase B-like 1 (EC 3.1.1.-) (LAMA-like protein 1) (Lamina ancestor homolog 1) (Phospholipase B domain-containing protein 1)	Plbd1	Mus musculus (Mouse)	550
Q9Z126	PLF4_MOUSE	reviewed	Platelet factor 4 (PF-4) (C-X-C motif chemokine 4)	Pf4 Cxcl4 Scyb4	Mus musculus (Mouse)	105
P49764	PLGF_MOUSE	reviewed	Placenta growth factor (PlGF)	Pgf Plgf	Mus musculus (Mouse)	158
P20918	PLMN_MOUSE	reviewed	Plasminogen (EC 3.4.21.7) [Cleaved into: Plasmin heavy chain A; Activation peptide; Angiostatin; Plasmin heavy chain A, short form; Plasmin light chain B]	Plg	Mus musculus (Mouse)	812
P55065	PLTP_MOUSE	reviewed	Phospholipid transfer protein (Lipid transfer protein II)	Pltp	Mus musculus (Mouse)	493
Q60696	PMEL_MOUSE	reviewed	Melanocyte protein PMEL (Melanocyte protein Pmel 17) (Premelanosome protein) (Silver locus protein) [Cleaved into: M-alpha; M-beta]	Pmel D10H12S53E Pmel17 Si Silv	Mus musculus (Mouse)	626
Q64387	PNOC_MOUSE	reviewed	Prepronociceptin (N23K/N27K) [Cleaved into: Neuropeptide 1; Nociceptin (Orphanin FQ) (PPNOC); Neuropeptide 2]	Pnoc Npnc1	Mus musculus (Mouse)	187
P52430	PON1_MOUSE	reviewed	Serum paraoxonase/arylesterase 1 (PON 1) (EC 3.1.1.2) (EC 3.1.1.81) (EC 3.1.8.1) (Aromatic esterase 1) (A-esterase 1) (Serum aryldialkylphosphatase 1)	Pon1 Pon	Mus musculus (Mouse)	355
Q62087	PON3_MOUSE	reviewed	Serum paraoxonase/lactonase 3 (EC 3.1.1.2) (EC 3.1.1.81) (EC 3.1.8.1)	Pon3	Mus musculus (Mouse)	354
Q8BP40	PPA6_MOUSE	reviewed	Lysophosphatidic acid phosphatase type 6 (EC 3.1.3.2) (Acid phosphatase 6, lysophosphatidic) (Acid phosphatase-like protein 1) (PACPL1)	Acp6 Acpl1 Lpap	Mus musculus (Mouse)	418
Q8CE08	PPAP_MOUSE	reviewed	Prostatic acid phosphatase (EC 3.1.3.2) (5'-nucleotidase) (5'-NT) (EC 3.1.3.5) (Ecto-5'-nucleotidase) (Fluoride-resistant acid phosphatase) (FRAP) (Thiamine monophosphatase) (TMPase)	Acpp	Mus musculus (Mouse)	381
P17742	PPIA_MOUSE	reviewed	Peptidyl-prolyl cis-trans isomerase A (PPIase A) (EC 5.2.1.8) (Cyclophilin A) (Cyclosporin A-binding protein) (Rotamase A) (SP18)	Ppia	Mus musculus (Mouse)	164
Q9EPX2	PPN_MOUSE	reviewed	Papilin	Papln	Mus musculus (Mouse)	1280
Q9JHK0	PR2A1_MOUSE	reviewed	Prolactin-2A1 (Placental prolactin-like protein M) (PLP-M) (PRL-like protein M)	Prl2a1 Prlpm	Mus musculus (Mouse)	228
Q9DAZ2	PR2B1_MOUSE	reviewed	Prolactin-2B1 (Placental prolactin-like protein K) (PLP-K) (PRL-like protein K)	Prl2b1 Prlpk	Mus musculus (Mouse)	228
P04095	PR2C2_MOUSE	reviewed	Prolactin-2C2 (Mitogen-regulated protein 1) (Proliferin-1)	Prl2c2 Mrp1 Plf Plf1	Mus musculus (Mouse)	224
P04768	PR2C3_MOUSE	reviewed	Prolactin-2C3 (Mitogen-regulated protein 2) (Mitogen-regulated protein 3) (Prolactin-2C4) (Proliferin-2) (Proliferin-3)	Prl2c3 Mrp2 Mrp3 Mrpplf3 Plf2 Plf3 Prl2c4	Mus musculus (Mouse)	224
P09586	PR3B1_MOUSE	reviewed	Prolactin-3B1 (Chorionic somatomammotropin hormone 2) (Placental lactogen II) (PL-II)	Prl3b1 Csh2 Pl-2 Pl2	Mus musculus (Mouse)	222
Q9QUN5	PR3C1_MOUSE	reviewed	Prolactin-3C1 (Decidualin) (Placental prolactin-like protein J) (PLP-J) (PRL-like protein J) (Prolactin-like protein I) (PLP-I) (PRL-like protein I)	Prl3c1 Prlpi Prlpj	Mus musculus (Mouse)	212
P18121	PR3D1_MOUSE	reviewed	Prolactin-3D1 (Chorionic somatomammotropin hormone 1) (Placental lactogen I) (PL-I)	Prl3d1 Csh1 Pl-1 Pl1	Mus musculus (Mouse)	224
O35256	PR4A1_MOUSE	reviewed	Prolactin-4A1 (Placental prolactin-like protein A) (PLP-A) (PRL-like protein A)	Prl4a1 Prlpa	Mus musculus (Mouse)	227
Q9JII2	PR5A1_MOUSE	reviewed	Prolactin-5A1 (Placental prolactin-like protein L) (PLP-L) (PRL-like protein L)	Prl5a1 D13Wsu14e Prlpl	Mus musculus (Mouse)	230
O35257	PR6A1_MOUSE	reviewed	Prolactin-6A1 (Placental prolactin-like protein B) (PLP-B) (PRL-like protein B)	Prl6a1 Prlpb	Mus musculus (Mouse)	230
O54830	PR7A1_MOUSE	reviewed	Prolactin-7A1 (Placental prolactin-like protein E) (PLP-E) (PRL-like protein E) (Placental prolactin-like protein G) (PLP-G) (PRL-like protein G)	Prl7a1 Prlpe Prlpg	Mus musculus (Mouse)	266
O54831	PR7A2_MOUSE	reviewed	Prolactin-7A2 (Placental prolactin-like protein F) (PLP-F) (PRL-like protein F)	Prl7a2 Prlpf	Mus musculus (Mouse)	253
Q8CGZ9	PR7B1_MOUSE	reviewed	Prolactin-7B1 (Placental prolactin-like protein N) (PLP-N) (PRL-like protein N)	Prl7b1 Prlpn	Mus musculus (Mouse)	251
Q9CRB5	PR7C1_MOUSE	reviewed	Prolactin-7C1 (Placental prolactin-like protein O) (PLP-O) (PRL-like protein O)	Prl7c1 Prlpo	Mus musculus (Mouse)	251
P04769	PR7D1_MOUSE	reviewed	Prolactin-7D1 (Proliferin-related protein) (PRP)	Prl7d1 Plfr	Mus musculus (Mouse)	244
Q9DAY2	PR8A6_MOUSE	reviewed	Prolactin-8A6 (Placental prolactin-like protein C1) (PLP-C1) (PRL-like protein C1) (Prolactin-like protein C-alpha) (PLP C-alpha) (Prolactin-like protein C)	Prl8a6 Prlpc Prlpc1	Mus musculus (Mouse)	240
Q9DAS4	PR8A8_MOUSE	reviewed	Prolactin-8A8 (Placental prolactin-like protein C3) (PLP-C3) (PRL-like protein C3) (Prolactin-like protein C-gamma) (PLP C-gamma)	Prl8a8 Prlpc3	Mus musculus (Mouse)	241
Q9CQ58	PR8A9_MOUSE	reviewed	Prolactin-8A9 (Placental prolactin-like protein C2) (PLP-C2) (PRL-like protein C2) (Prolactin-like protein C-beta) (PLP C-beta)	Prl8a9 Prlpc2	Mus musculus (Mouse)	241
Q80XD8	PRAP1_MOUSE	reviewed	Proline-rich acidic protein 1 (Pregnancy-specific uterine protein) (Uterine-specific proline-rich acidic protein)	Prap1 Upa	Mus musculus (Mouse)	149
O08807	PRDX4_MOUSE	reviewed	Peroxiredoxin-4 (EC 1.11.1.15) (Antioxidant enzyme AOE372) (Peroxiredoxin IV) (Prx-IV) (Thioredoxin peroxidase AO372) (Thioredoxin-dependent peroxide reductase A0372)	Prdx4	Mus musculus (Mouse)	274
Q9JM99	PRG4_MOUSE	reviewed	Proteoglycan 4 (Lubricin) (Megakaryocyte-stimulating factor) (Superficial zone proteoglycan) [Cleaved into: Proteoglycan 4 C-terminal part]	Prg4 Msf Szp	Mus musculus (Mouse)	1054
P05142	PRH1_MOUSE	reviewed	Proline-rich protein HaeIII subfamily 1 (Proline-rich protein MP-2)	Prh1 Prp	Mus musculus (Mouse)	261
P06879	PRL_MOUSE	reviewed	Prolactin (PRL)	Prl	Mus musculus (Mouse)	226
Q14A28	PROK1_MOUSE	reviewed	Prokineticin-1 (Endocrine-gland-derived vascular endothelial growth factor) (EG-VEGF)	Prok1 Pk1	Mus musculus (Mouse)	105
Q9QXU7	PROK2_MOUSE	reviewed	Prokineticin-2 (PK2) (Protein Bv8 homolog)	Prok2 Bv8	Mus musculus (Mouse)	128
P11680	PROP_MOUSE	reviewed	Properdin (Complement factor P)	Cfp Pfc	Mus musculus (Mouse)	464
Q08761	PROS_MOUSE	reviewed	Vitamin K-dependent protein S	Pros1 Pros	Mus musculus (Mouse)	675
Q9CQW3	PROZ_MOUSE	reviewed	Vitamin K-dependent protein Z	Proz	Mus musculus (Mouse)	399
P05143	PRP2_MOUSE	reviewed	Proline-rich protein 2 (Proline-rich protein MP-3)	Prp2 Prh1 Prp	Mus musculus (Mouse)	317
Q9D6X6	PRS23_MOUSE	reviewed	Serine protease 23 (EC 3.4.21.-)	Prss23	Mus musculus (Mouse)	382
Q8BJR6	PRS27_MOUSE	reviewed	Serine protease 27 (EC 3.4.21.-) (Marapsin) (Pancreasin)	Prss27 Mpn	Mus musculus (Mouse)	328
Q924N9	PRS28_MOUSE	reviewed	Serine protease 28 (EC 3.4.21.-) (Implantation serine proteinase 1) (ISP-1) (Strypsin) (Tryptase-like proteinase)	Prss28 Isp1	Mus musculus (Mouse)	274
Q99MS4	PRS29_MOUSE	reviewed	Serine protease 29 (EC 3.4.21.-) (Implantation serine proteinase 2) (ISP-2) (Strypsin-2) (Strypsin-related protein) (Tryptase-like proteinase)	Prss29 Isp2	Mus musculus (Mouse)	279
Q80WM7	PRS33_MOUSE	reviewed	Serine protease 33 (EC 3.4.21.-) (Tryptase-6) (mT6)	Prss33	Mus musculus (Mouse)	277
Q8C0F9	PRS35_MOUSE	reviewed	Inactive serine protease 35	Prss35	Mus musculus (Mouse)	409
Q9DAA4	PRS37_MOUSE	reviewed	Probable inactive serine protease 37 (Probable inactive trypsin-X2)	Prss37 Tryx2	Mus musculus (Mouse)	237
Q3UKY7	PRS38_MOUSE	reviewed	Serine protease 38 (EC 3.4.21.-) (Marapsin-2)	Prss38 Gm249 Mpn2	Mus musculus (Mouse)	322
O70169	PRS39_MOUSE	reviewed	Inactive serine protease 39 (Inactive testicular serine protease 1)	Prss39 Tesp1	Mus musculus (Mouse)	367
A6H6T1	PRS40_MOUSE	reviewed	Serine protease 40 (EC 3.4.21.-) (Testicular serine protease 2)	Prss40 Tesp2	Mus musculus (Mouse)	365
Q8VIF2	PRS42_MOUSE	reviewed	Serine protease 42 (EC 3.4.21.-) (Testis serine protease 2)	Prss42 Tessp2	Mus musculus (Mouse)	335
Q8K4I7	PRS45_MOUSE	reviewed	Inactive serine protease 45 (Inactive testis serine protease 5) (Trypsin-like protease p98)	Prss45 Tessp5	Mus musculus (Mouse)	317
Q14B25	PRS48_MOUSE	reviewed	Serine protease 48 (EC 3.4.21.-) (Epidermis-specific serine protease-like protein)	Prss48 Esspl Gm1019	Mus musculus (Mouse)	312
Q571E5	PRS53_MOUSE	reviewed	Serine protease 53 (EC 3.4.21.-) (Polyserine protease 3) (Polyserase-3)	Prss53	Mus musculus (Mouse)	552
Q7M756	PRS54_MOUSE	reviewed	Inactive serine protease 54 (Plasma kallikrein-like protein 4)	Prss54 Klkbl4	Mus musculus (Mouse)	383
Q14B24	PRS57_MOUSE	reviewed	Serine protease 57 (EC 3.4.21.-) (Serine protease 1-like protein 1)	Prss57 Prssl1	Mus musculus (Mouse)	284
Q8BW11	PRS58_MOUSE	reviewed	Putative inactive serine protease 58 (EC 3.4.21.4) (Trypsin-X3)	Prss58 Tryx3	Mus musculus (Mouse)	241
Q9ESD1	PRSS8_MOUSE	reviewed	Prostasin (EC 3.4.21.-) (Channel-activating protease 1) (Serine protease 8) [Cleaved into: Prostasin light chain; Prostasin heavy chain]	Prss8 Cap1	Mus musculus (Mouse)	342
Q80ZC9	PS1C2_MOUSE	reviewed	Psoriasis susceptibility 1 candidate gene 2 protein homolog (Protein SPR1)	Psors1c2 Spr1	Mus musculus (Mouse)	134
O70300	PSPN_MOUSE	reviewed	Persephin (PSP)	Pspn	Mus musculus (Mouse)	156
O09114	PTGDS_MOUSE	reviewed	Prostaglandin-H2 D-isomerase (EC 5.3.99.2) (Glutathione-independent PGD synthase) (Lipocalin-type prostaglandin-D synthase) (Prostaglandin-D2 synthase) (L-PGDS) (PGD2 synthase) (PGDS2)	Ptgds	Mus musculus (Mouse)	189
P22858	PTHR_MOUSE	reviewed	Parathyroid hormone-related protein (PTH-rP) (PTHrP) (Parathyroid hormone-like protein) (PLP) [Cleaved into: Osteostatin]	Pthlh Pthrp	Mus musculus (Mouse)	175
P63089	PTN_MOUSE	reviewed	Pleiotrophin (PTN) (Heparin-binding brain mitogen) (HBBM) (Heparin-binding growth factor 8) (HBGF-8) (Heparin-binding growth-associated molecule) (HB-GAM) (Heparin-binding neutrophic factor) (HBNF) (Osteoblast-specific factor 1) (OSF-1)	Ptn	Mus musculus (Mouse)	168
P48759	PTX3_MOUSE	reviewed	Pentraxin-related protein PTX3 (Pentaxin-related protein PTX3) (Tumor necrosis factor-inducible gene 14 protein) (TSG-14)	Ptx3 Tsg14	Mus musculus (Mouse)	381
Q6RUU0	PTX4_MOUSE	reviewed	Pentraxin-4	Ptx4	Mus musculus (Mouse)	478
Q9EPS2	PYY_MOUSE	reviewed	Peptide YY (PYY) (Peptide tyrosine tyrosine)	Pyy	Mus musculus (Mouse)	98
Q9CYK2	QPCT_MOUSE	reviewed	Glutaminyl-peptide cyclotransferase (EC 2.3.2.5) (Glutaminyl cyclase) (QC) (Glutaminyl-tRNA cyclotransferase)	Qpct	Mus musculus (Mouse)	362
Q8BND5	QSOX1_MOUSE	reviewed	Sulfhydryl oxidase 1 (mSOx) (EC 1.8.3.2) (Quiescin Q6) (Skin sulfhydryl oxidase)	Qsox1 Qscn6 Sox	Mus musculus (Mouse)	748
Q9DD06	RARR2_MOUSE	reviewed	Retinoic acid receptor responder protein 2	Rarres2	Mus musculus (Mouse)	162
O09037	REG3A_MOUSE	reviewed	Regenerating islet-derived protein 3-alpha (REG-3-alpha) (Islet of Langerhans regenerating protein 3) (Lithostathine 3) (Pancreatitis-associated protein 2) (Regenerating islet-derived protein III-alpha) (Reg III-alpha)	Reg3a Pap2	Mus musculus (Mouse)	175
P35230	REG3B_MOUSE	reviewed	Regenerating islet-derived protein 3-beta (REG-3-beta) (Pancreatitis-associated protein 1) (Regenerating islet-derived protein III-beta) (Reg III-beta)	Reg3b Pap Pap1	Mus musculus (Mouse)	175
O09049	REG3G_MOUSE	reviewed	Regenerating islet-derived protein 3-gamma (REG-3-gamma) (Pancreatitis-associated protein 3) (Regenerating islet-derived protein III-gamma) (Reg III-gamma)	Reg3g Pap3	Mus musculus (Mouse)	174
Q9D8G5	REG4_MOUSE	reviewed	Regenerating islet-derived protein 4 (REG-4)	Reg4	Mus musculus (Mouse)	157
P47932	REL1_MOUSE	reviewed	Prorelaxin 1 [Cleaved into: Relaxin B chain; Relaxin A chain]	Rln1 Rln Rlx	Mus musculus (Mouse)	185
Q8CHK2	REL3_MOUSE	reviewed	Relaxin-3 (Insulin-like peptide INSL7) (Insulin-like peptide 7) (Prorelaxin M3) [Cleaved into: Relaxin-3 B chain; Relaxin-3 A chain]	Rln3 Insl7	Mus musculus (Mouse)	141
P06281	RENI1_MOUSE	reviewed	Renin-1 (EC 3.4.23.15) (Angiotensinogenase) (Kidney renin)	Ren1 Ren Ren-1	Mus musculus (Mouse)	402
P00796	RENI2_MOUSE	reviewed	Renin-2 (EC 3.4.23.15) (Angiotensinogenase) (Submandibular gland renin) [Cleaved into: Renin-2 heavy chain; Renin-2 light chain]	Ren2 Ren-2	Mus musculus (Mouse)	401
P47939	RES18_MOUSE	reviewed	Regulated endocrine-specific protein 18 [Cleaved into: Regulated endocrine-specific protein 18; Triskadecapeptide]	Resp18	Mus musculus (Mouse)	175
Q00724	RET4_MOUSE	reviewed	Retinol-binding protein 4 (Plasma retinol-binding protein) (PRBP) (RBP)	Rbp4	Mus musculus (Mouse)	201
Q9EP95	RETNA_MOUSE	reviewed	Resistin-like alpha (Cysteine-rich secreted protein A12-gamma) (Cysteine-rich secreted protein FIZZ1) (Hypoxia-induced mitogenic factor) (Parasite-induced macrophage novel gene 1 protein) (RELMalpha)	Retnla Fizz1 Himf Pmng1	Mus musculus (Mouse)	111
Q99P86	RETNB_MOUSE	reviewed	Resistin-like beta (Cysteine-rich secreted protein A12-beta) (Cysteine-rich secreted protein FIZZ2) (RELMbeta)	Retnlb Fizz2	Mus musculus (Mouse)	105
Q99P87	RETN_MOUSE	reviewed	Resistin (Adipose tissue-specific secretory factor) (ADSF) (Adipose-specific cysteine-rich secreted protein A12-alpha) (Cysteine-rich secreted protein FIZZ3)	Retn Fizz3	Mus musculus (Mouse)	114
Q9ESQ8	RFRP_MOUSE	reviewed	FMRFamide-related peptides (Neuropeptide VF) [Cleaved into: Neuropeptide NPSF; Neuropeptide RFRP-1; Neuropeptide NPVF (Neuropeptide RFRP-2)]	Npvf Rfrp	Mus musculus (Mouse)	188
Q920A5	RISC_MOUSE	reviewed	Retinoid-inducible serine carboxypeptidase (EC 3.4.16.-) (Serine carboxypeptidase 1)	Scpep1 Risc	Mus musculus (Mouse)	452
P00683	RNAS1_MOUSE	reviewed	Ribonuclease pancreatic (EC 3.1.27.5) (RNase 1) (RNase A)	Rnase1 Rib-1 Rib1 Rns1	Mus musculus (Mouse)	149
Q9JJH1	RNAS4_MOUSE	reviewed	Ribonuclease 4 (RNase 4) (EC 3.1.27.-)	Rnase4	Mus musculus (Mouse)	148
P60154	RNAS9_MOUSE	reviewed	Ribonuclease-like protein 9	Rnase9	Mus musculus (Mouse)	184
A7RDN6	RNLS_MOUSE	reviewed	Renalase (EC 1.4.-.-) (Monoamine oxidase-C) (MAO-C) (mMAO-C)	Rnls	Mus musculus (Mouse)	342
Q9D5A9	RNS10_MOUSE	reviewed	Ribonuclease-like protein 10 (Protein Train A)	Rnase10	Mus musculus (Mouse)	208
Q5GAM9	RNS11_MOUSE	reviewed	Putative inactive ribonuclease 11 (RNase 11)	Rnase11	Mus musculus (Mouse)	192
Q5GAM8	RNS12_MOUSE	reviewed	Ribonuclease-like protein 12	Rnase12	Mus musculus (Mouse)	145
Q5GAM7	RNS13_MOUSE	reviewed	Ribonuclease-like protein 13	Rnase13	Mus musculus (Mouse)	153
Q9CQ01	RNT2_MOUSE	reviewed	Ribonuclease T2 (EC 3.1.27.-) (Ribonuclease 6)	Rnaset2 Rnase6pl	Mus musculus (Mouse)	259
Q9Z132	RSPO1_MOUSE	reviewed	R-spondin-1 (Cysteine-rich and single thrombospondin domain-containing protein 3) (Cristin-3) (mCristin-3) (Roof plate-specific spondin-1)	Rspo1	Mus musculus (Mouse)	265
Q8BFU0	RSPO2_MOUSE	reviewed	R-spondin-2 (Cysteine-rich and single thrombospondin domain-containing protein 2) (Cristin-2) (mCristin-2) (Roof plate-specific spondin-2)	Rspo2	Mus musculus (Mouse)	243
Q2TJ95	RSPO3_MOUSE	reviewed	R-spondin-3 (Cabriolet) (Cysteine-rich and single thrombospondin domain-containing protein 1) (Cristin-1) (Nucleopondin) (Roof plate-specific spondin-3)	Rspo3	Mus musculus (Mouse)	277
Q8BJ73	RSPO4_MOUSE	reviewed	R-spondin-4 (Cysteine-rich and single thrombospondin domain-containing protein 4) (Cristin-4) (mCristin-4) (Roof plate-specific spondin-4)	Rspo4	Mus musculus (Mouse)	228
Q8BVR6	RSPRY_MOUSE	reviewed	RING finger and SPRY domain-containing protein 1	Rspry1 Kiaa1972	Mus musculus (Mouse)	576
Q8QZY4	RTBDN_MOUSE	reviewed	Retbindin	Rtbdn	Mus musculus (Mouse)	247
P27005	S10A8_MOUSE	reviewed	Protein S100-A8 (Calgranulin-A) (Chemotactic cytokine CP-10) (Leukocyte L1 complex light chain) (Migration inhibitory factor-related protein 8) (MRP-8) (p8) (Pro-inflammatory S100 cytokine) (S100 calcium-binding protein A8)	S100a8 Caga Mrp8	Mus musculus (Mouse)	89
P31725	S10A9_MOUSE	reviewed	Protein S100-A9 (Calgranulin-B) (Leukocyte L1 complex heavy chain) (Migration inhibitory factor-related protein 14) (MRP-14) (p14) (S100 calcium-binding protein A9)	S100a9 Cagb Mrp14	Mus musculus (Mouse)	113
P97352	S10AD_MOUSE	reviewed	Protein S100-A13 (S100 calcium-binding protein A13)	S100a13	Mus musculus (Mouse)	98
P05366	SAA1_MOUSE	reviewed	Serum amyloid A-1 protein	Saa1	Mus musculus (Mouse)	122
P05367	SAA2_MOUSE	reviewed	Serum amyloid A-2 protein [Cleaved into: Amyloid protein A (Amyloid fibril protein AA)]	Saa2	Mus musculus (Mouse)	122
P04918	SAA3_MOUSE	reviewed	Serum amyloid A-3 protein	Saa3	Mus musculus (Mouse)	122
P31532	SAA4_MOUSE	reviewed	Serum amyloid A-4 protein (Amyloid A-5 protein)	Saa4 Saa5	Mus musculus (Mouse)	130
Q9D9X8	SACA3_MOUSE	reviewed	Sperm acrosome membrane-associated protein 3 (Lysozyme-like protein 3) (Sperm lysozyme-like protein 1) (mSLLP1) [Cleaved into: Sperm acrosome membrane-associated protein 3, membrane form; Sperm acrosome membrane-associated protein 3, processed form]	Spaca3 Lyc3 Lyzl3 Sllp1	Mus musculus (Mouse)	221
D3YXK1	SAMD1_MOUSE	reviewed	Atherin (Sterile alpha motif domain-containing protein 1) (SAM domain-containing protein 1)	Samd1	Mus musculus (Mouse)	519
P12246	SAMP_MOUSE	reviewed	Serum amyloid P-component (SAP)	Apcs Ptx2 Sap	Mus musculus (Mouse)	224
Q8C1C1	SAPL1_MOUSE	reviewed	Proactivator polypeptide-like 1 [Cleaved into: Saposin A-like; Saposin B-Val-like; Saposin B-like; Saposin C-like; Saposin D-like]	Psapl1	Mus musculus (Mouse)	522
Q61207	SAP_MOUSE	reviewed	Sulfated glycoprotein 1 (SGP-1) (Prosaposin)	Psap Sgp1	Mus musculus (Mouse)	557
Q8CIT9	SBSN_MOUSE	reviewed	Suprabasin	Sbsn	Mus musculus (Mouse)	700
Q3UPR9	SBSPO_MOUSE	reviewed	Somatomedin-B and thrombospondin type-1 domain-containing protein (RPE-spondin)	Sbspon Gm106 Rpesp	Mus musculus (Mouse)	264
P20826	SCF_MOUSE	reviewed	Kit ligand (Hematopoietic growth factor KL) (Mast cell growth factor) (MGF) (Steel factor) (Stem cell factor) (SCF) (c-Kit ligand) [Cleaved into: Soluble KIT ligand (sKITLG)]	Kitlg Kitl Mgf Sl Slf	Mus musculus (Mouse)	273
P16014	SCG1_MOUSE	reviewed	Secretogranin-1 (Chromogranin-B) (CgB) (Secretogranin I) (SgI) [Cleaved into: CCB peptide]	Chgb Scg-1 Scg1	Mus musculus (Mouse)	677
